reference_date,target_end_date,target,horizon,location,location_name,forecast_kind,observed_value,qra_wis,baseline_wis,wis_difference,wis_skill,qra_covered_50,baseline_covered_50,qra_covered_80,baseline_covered_80,qra_covered_95,baseline_covered_95,outcome_data_version
2026-03-01,2026-03-22,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,50,101.255178096,144.600350346,-43.34517225,0.299758417917,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-08,2026-03-29,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,39,104.851961195,140.65208216,-35.800120965,0.254529619578,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-15,2026-04-05,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,24,82.1171175388,109.681945533,-27.5648279942,0.251316001556,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,27,51.074684882,53.7061792065,-2.6314943245,0.0489979805561,false,false,true,false,true,true,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,13,43.5172127338,33.4637718374,10.0534408964,-0.300427607063,false,false,true,true,true,true,2026-08-25T00:00:00Z
2026-04-05,2026-04-26,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,7,41.8895734195,20.0497997271,21.8397736924,-1.08927640124,false,false,false,true,true,true,2026-08-25T00:00:00Z
2026-04-12,2026-05-03,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,7,35.5547776163,15.1564991847,20.3982784316,-1.34584366634,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-04-19,2026-05-10,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,7,32.9027725076,13.2496061308,19.6531663768,-1.48330193236,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-04-26,2026-05-17,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,2,33.273660973,11.7991353862,21.4745255868,-1.82000840603,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-05-03,2026-05-24,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,6,26.0842086541,9.80802904878,16.2761796053,-1.65947506113,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-05-10,2026-05-31,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,2,25.5411767822,8.70778131184,16.8333954704,-1.93314403147,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-05-17,2026-06-07,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,2,25.5953821438,8.20223371152,17.3931484323,-2.12053801977,false,true,false,true,false,true,2026-08-25T00:00:00Z
