location,location_name,year,week,target_end_date,value,status,release_status,data_version,source_region_code,source_year_week,official_release_time
SE-O,Västra Götalandsregionen,2021,52,2022-01-02,160,available,historical,2026-08-25T00:00:00Z,14,2021W52,
SE,Sverige,2022,1,2022-01-09,1273,available,historical,2026-08-25T00:00:00Z,00,2022W01,
SE-M,Region Skåne,2022,1,2022-01-09,136,available,historical,2026-08-25T00:00:00Z,12,2022W01,
SE-O,Västra Götalandsregionen,2022,1,2022-01-09,169,available,historical,2026-08-25T00:00:00Z,14,2022W01,
SE,Sverige,2022,2,2022-01-16,402,available,historical,2026-08-25T00:00:00Z,00,2022W02,
SE-M,Region Skåne,2022,2,2022-01-16,42,available,historical,2026-08-25T00:00:00Z,12,2022W02,
SE-O,Västra Götalandsregionen,2022,2,2022-01-16,64,available,historical,2026-08-25T00:00:00Z,14,2022W02,
SE,Sverige,2022,3,2022-01-23,191,available,historical,2026-08-25T00:00:00Z,00,2022W03,
SE-M,Region Skåne,2022,3,2022-01-23,23,available,historical,2026-08-25T00:00:00Z,12,2022W03,
SE-O,Västra Götalandsregionen,2022,3,2022-01-23,13,available,historical,2026-08-25T00:00:00Z,14,2022W03,
SE,Sverige,2022,4,2022-01-30,64,available,historical,2026-08-25T00:00:00Z,00,2022W04,
SE-M,Region Skåne,2022,4,2022-01-30,12,available,historical,2026-08-25T00:00:00Z,12,2022W04,
SE-O,Västra Götalandsregionen,2022,4,2022-01-30,12,available,historical,2026-08-25T00:00:00Z,14,2022W04,
SE,Sverige,2022,5,2022-02-06,47,available,historical,2026-08-25T00:00:00Z,00,2022W05,
SE-M,Region Skåne,2022,5,2022-02-06,7,available,historical,2026-08-25T00:00:00Z,12,2022W05,
SE-O,Västra Götalandsregionen,2022,5,2022-02-06,15,available,historical,2026-08-25T00:00:00Z,14,2022W05,
SE,Sverige,2022,6,2022-02-13,21,available,historical,2026-08-25T00:00:00Z,00,2022W06,
SE-M,Region Skåne,2022,6,2022-02-13,4,available,historical,2026-08-25T00:00:00Z,12,2022W06,
SE-O,Västra Götalandsregionen,2022,6,2022-02-13,10,available,historical,2026-08-25T00:00:00Z,14,2022W06,
SE,Sverige,2022,7,2022-02-20,22,available,historical,2026-08-25T00:00:00Z,00,2022W07,
SE-M,Region Skåne,2022,7,2022-02-20,6,available,historical,2026-08-25T00:00:00Z,12,2022W07,
SE-O,Västra Götalandsregionen,2022,7,2022-02-20,3,available,historical,2026-08-25T00:00:00Z,14,2022W07,
SE,Sverige,2022,8,2022-02-27,23,available,historical,2026-08-25T00:00:00Z,00,2022W08,
SE-M,Region Skåne,2022,8,2022-02-27,5,available,historical,2026-08-25T00:00:00Z,12,2022W08,
SE-O,Västra Götalandsregionen,2022,8,2022-02-27,1,available,historical,2026-08-25T00:00:00Z,14,2022W08,
SE,Sverige,2022,9,2022-03-06,22,available,historical,2026-08-25T00:00:00Z,00,2022W09,
SE-M,Region Skåne,2022,9,2022-03-06,7,available,historical,2026-08-25T00:00:00Z,12,2022W09,
SE-O,Västra Götalandsregionen,2022,9,2022-03-06,1,available,historical,2026-08-25T00:00:00Z,14,2022W09,
SE,Sverige,2022,10,2022-03-13,49,available,historical,2026-08-25T00:00:00Z,00,2022W10,
SE-M,Region Skåne,2022,10,2022-03-13,6,available,historical,2026-08-25T00:00:00Z,12,2022W10,
SE-O,Västra Götalandsregionen,2022,10,2022-03-13,2,available,historical,2026-08-25T00:00:00Z,14,2022W10,
SE,Sverige,2022,11,2022-03-20,86,available,historical,2026-08-25T00:00:00Z,00,2022W11,
SE-M,Region Skåne,2022,11,2022-03-20,21,available,historical,2026-08-25T00:00:00Z,12,2022W11,
SE-O,Västra Götalandsregionen,2022,11,2022-03-20,3,available,historical,2026-08-25T00:00:00Z,14,2022W11,
SE,Sverige,2022,12,2022-03-27,109,available,historical,2026-08-25T00:00:00Z,00,2022W12,
SE-M,Region Skåne,2022,12,2022-03-27,31,available,historical,2026-08-25T00:00:00Z,12,2022W12,
SE-O,Västra Götalandsregionen,2022,12,2022-03-27,5,available,historical,2026-08-25T00:00:00Z,14,2022W12,
SE,Sverige,2022,13,2022-04-03,157,available,historical,2026-08-25T00:00:00Z,00,2022W13,
SE-M,Region Skåne,2022,13,2022-04-03,45,available,historical,2026-08-25T00:00:00Z,12,2022W13,
SE-O,Västra Götalandsregionen,2022,13,2022-04-03,19,available,historical,2026-08-25T00:00:00Z,14,2022W13,
SE,Sverige,2022,14,2022-04-10,326,available,historical,2026-08-25T00:00:00Z,00,2022W14,
SE-M,Region Skåne,2022,14,2022-04-10,72,available,historical,2026-08-25T00:00:00Z,12,2022W14,
SE-O,Västra Götalandsregionen,2022,14,2022-04-10,34,available,historical,2026-08-25T00:00:00Z,14,2022W14,
SE,Sverige,2022,15,2022-04-17,408,available,historical,2026-08-25T00:00:00Z,00,2022W15,
SE-M,Region Skåne,2022,15,2022-04-17,117,available,historical,2026-08-25T00:00:00Z,12,2022W15,
SE-O,Västra Götalandsregionen,2022,15,2022-04-17,30,available,historical,2026-08-25T00:00:00Z,14,2022W15,
SE,Sverige,2022,16,2022-04-24,454,available,historical,2026-08-25T00:00:00Z,00,2022W16,
SE-M,Region Skåne,2022,16,2022-04-24,89,available,historical,2026-08-25T00:00:00Z,12,2022W16,
SE-O,Västra Götalandsregionen,2022,16,2022-04-24,44,available,historical,2026-08-25T00:00:00Z,14,2022W16,
SE,Sverige,2022,17,2022-05-01,412,available,historical,2026-08-25T00:00:00Z,00,2022W17,
SE-M,Region Skåne,2022,17,2022-05-01,69,available,historical,2026-08-25T00:00:00Z,12,2022W17,
SE-O,Västra Götalandsregionen,2022,17,2022-05-01,46,available,historical,2026-08-25T00:00:00Z,14,2022W17,
SE,Sverige,2022,18,2022-05-08,324,available,historical,2026-08-25T00:00:00Z,00,2022W18,
SE-M,Region Skåne,2022,18,2022-05-08,36,available,historical,2026-08-25T00:00:00Z,12,2022W18,
SE-O,Västra Götalandsregionen,2022,18,2022-05-08,31,available,historical,2026-08-25T00:00:00Z,14,2022W18,
SE,Sverige,2022,19,2022-05-15,270,available,historical,2026-08-25T00:00:00Z,00,2022W19,
SE-M,Region Skåne,2022,19,2022-05-15,26,available,historical,2026-08-25T00:00:00Z,12,2022W19,
SE-O,Västra Götalandsregionen,2022,19,2022-05-15,28,available,historical,2026-08-25T00:00:00Z,14,2022W19,
SE,Sverige,2022,20,2022-05-22,245,available,historical,2026-08-25T00:00:00Z,00,2022W20,
SE-M,Region Skåne,2022,20,2022-05-22,13,available,historical,2026-08-25T00:00:00Z,12,2022W20,
SE-O,Västra Götalandsregionen,2022,20,2022-05-22,28,available,historical,2026-08-25T00:00:00Z,14,2022W20,
SE,Sverige,2022,21,2022-05-29,225,available,historical,2026-08-25T00:00:00Z,00,2022W21,
SE-M,Region Skåne,2022,21,2022-05-29,18,available,historical,2026-08-25T00:00:00Z,12,2022W21,
SE-O,Västra Götalandsregionen,2022,21,2022-05-29,31,available,historical,2026-08-25T00:00:00Z,14,2022W21,
SE,Sverige,2022,22,2022-06-05,131,available,historical,2026-08-25T00:00:00Z,00,2022W22,
SE-M,Region Skåne,2022,22,2022-06-05,5,available,historical,2026-08-25T00:00:00Z,12,2022W22,
SE-O,Västra Götalandsregionen,2022,22,2022-06-05,29,available,historical,2026-08-25T00:00:00Z,14,2022W22,
SE,Sverige,2022,23,2022-06-12,138,available,historical,2026-08-25T00:00:00Z,00,2022W23,
SE-M,Region Skåne,2022,23,2022-06-12,4,available,historical,2026-08-25T00:00:00Z,12,2022W23,
SE-O,Västra Götalandsregionen,2022,23,2022-06-12,12,available,historical,2026-08-25T00:00:00Z,14,2022W23,
SE,Sverige,2022,24,2022-06-19,132,available,historical,2026-08-25T00:00:00Z,00,2022W24,
SE-M,Region Skåne,2022,24,2022-06-19,3,available,historical,2026-08-25T00:00:00Z,12,2022W24,
SE-O,Västra Götalandsregionen,2022,24,2022-06-19,8,available,historical,2026-08-25T00:00:00Z,14,2022W24,
SE,Sverige,2022,25,2022-06-26,70,available,historical,2026-08-25T00:00:00Z,00,2022W25,
SE-M,Region Skåne,2022,25,2022-06-26,6,available,historical,2026-08-25T00:00:00Z,12,2022W25,
SE-O,Västra Götalandsregionen,2022,25,2022-06-26,6,available,historical,2026-08-25T00:00:00Z,14,2022W25,
SE,Sverige,2022,26,2022-07-03,42,available,historical,2026-08-25T00:00:00Z,00,2022W26,
SE-M,Region Skåne,2022,26,2022-07-03,3,available,historical,2026-08-25T00:00:00Z,12,2022W26,
SE-O,Västra Götalandsregionen,2022,26,2022-07-03,7,available,historical,2026-08-25T00:00:00Z,14,2022W26,
SE,Sverige,2022,27,2022-07-10,26,available,historical,2026-08-25T00:00:00Z,00,2022W27,
SE-M,Region Skåne,2022,27,2022-07-10,4,available,historical,2026-08-25T00:00:00Z,12,2022W27,
SE-O,Västra Götalandsregionen,2022,27,2022-07-10,1,available,historical,2026-08-25T00:00:00Z,14,2022W27,
SE,Sverige,2022,28,2022-07-17,19,available,historical,2026-08-25T00:00:00Z,00,2022W28,
SE-M,Region Skåne,2022,28,2022-07-17,2,available,historical,2026-08-25T00:00:00Z,12,2022W28,
SE-O,Västra Götalandsregionen,2022,28,2022-07-17,1,available,historical,2026-08-25T00:00:00Z,14,2022W28,
SE,Sverige,2022,29,2022-07-24,16,available,historical,2026-08-25T00:00:00Z,00,2022W29,
SE-M,Region Skåne,2022,29,2022-07-24,2,available,historical,2026-08-25T00:00:00Z,12,2022W29,
SE-O,Västra Götalandsregionen,2022,29,2022-07-24,2,available,historical,2026-08-25T00:00:00Z,14,2022W29,
SE,Sverige,2022,30,2022-07-31,16,available,historical,2026-08-25T00:00:00Z,00,2022W30,
SE-M,Region Skåne,2022,30,2022-07-31,2,available,historical,2026-08-25T00:00:00Z,12,2022W30,
SE-O,Västra Götalandsregionen,2022,30,2022-07-31,1,available,historical,2026-08-25T00:00:00Z,14,2022W30,
SE,Sverige,2022,31,2022-08-07,29,available,historical,2026-08-25T00:00:00Z,00,2022W31,
SE-M,Region Skåne,2022,31,2022-08-07,2,available,historical,2026-08-25T00:00:00Z,12,2022W31,
SE-O,Västra Götalandsregionen,2022,31,2022-08-07,2,available,historical,2026-08-25T00:00:00Z,14,2022W31,
SE,Sverige,2022,32,2022-08-14,23,available,historical,2026-08-25T00:00:00Z,00,2022W32,
SE-M,Region Skåne,2022,32,2022-08-14,2,available,historical,2026-08-25T00:00:00Z,12,2022W32,
SE-O,Västra Götalandsregionen,2022,32,2022-08-14,0,available,historical,2026-08-25T00:00:00Z,14,2022W32,
SE,Sverige,2022,33,2022-08-21,33,available,historical,2026-08-25T00:00:00Z,00,2022W33,
SE-M,Region Skåne,2022,33,2022-08-21,2,available,historical,2026-08-25T00:00:00Z,12,2022W33,
SE-O,Västra Götalandsregionen,2022,33,2022-08-21,4,available,historical,2026-08-25T00:00:00Z,14,2022W33,
SE,Sverige,2022,34,2022-08-28,31,available,historical,2026-08-25T00:00:00Z,00,2022W34,
SE-M,Region Skåne,2022,34,2022-08-28,2,available,historical,2026-08-25T00:00:00Z,12,2022W34,
SE-O,Västra Götalandsregionen,2022,34,2022-08-28,4,available,historical,2026-08-25T00:00:00Z,14,2022W34,
SE,Sverige,2022,35,2022-09-04,23,available,historical,2026-08-25T00:00:00Z,00,2022W35,
SE-M,Region Skåne,2022,35,2022-09-04,2,available,historical,2026-08-25T00:00:00Z,12,2022W35,
SE-O,Västra Götalandsregionen,2022,35,2022-09-04,3,available,historical,2026-08-25T00:00:00Z,14,2022W35,
SE,Sverige,2022,36,2022-09-11,16,available,historical,2026-08-25T00:00:00Z,00,2022W36,
SE-M,Region Skåne,2022,36,2022-09-11,2,available,historical,2026-08-25T00:00:00Z,12,2022W36,
SE-O,Västra Götalandsregionen,2022,36,2022-09-11,3,available,historical,2026-08-25T00:00:00Z,14,2022W36,
SE,Sverige,2022,37,2022-09-18,14,available,historical,2026-08-25T00:00:00Z,00,2022W37,
SE-M,Region Skåne,2022,37,2022-09-18,1,available,historical,2026-08-25T00:00:00Z,12,2022W37,
SE-O,Västra Götalandsregionen,2022,37,2022-09-18,2,available,historical,2026-08-25T00:00:00Z,14,2022W37,
SE,Sverige,2022,38,2022-09-25,13,available,historical,2026-08-25T00:00:00Z,00,2022W38,
SE-M,Region Skåne,2022,38,2022-09-25,0,available,historical,2026-08-25T00:00:00Z,12,2022W38,
SE-O,Västra Götalandsregionen,2022,38,2022-09-25,1,available,historical,2026-08-25T00:00:00Z,14,2022W38,
SE,Sverige,2022,39,2022-10-02,18,available,historical,2026-08-25T00:00:00Z,00,2022W39,
SE-M,Region Skåne,2022,39,2022-10-02,2,available,historical,2026-08-25T00:00:00Z,12,2022W39,
SE-O,Västra Götalandsregionen,2022,39,2022-10-02,1,available,historical,2026-08-25T00:00:00Z,14,2022W39,
SE,Sverige,2022,40,2022-10-09,11,available,historical,2026-08-25T00:00:00Z,00,2022W40,
SE-M,Region Skåne,2022,40,2022-10-09,2,available,historical,2026-08-25T00:00:00Z,12,2022W40,
SE-O,Västra Götalandsregionen,2022,40,2022-10-09,1,available,historical,2026-08-25T00:00:00Z,14,2022W40,
SE,Sverige,2022,41,2022-10-16,30,available,historical,2026-08-25T00:00:00Z,00,2022W41,
SE-M,Region Skåne,2022,41,2022-10-16,0,available,historical,2026-08-25T00:00:00Z,12,2022W41,
SE-O,Västra Götalandsregionen,2022,41,2022-10-16,2,available,historical,2026-08-25T00:00:00Z,14,2022W41,
SE,Sverige,2022,42,2022-10-23,17,available,historical,2026-08-25T00:00:00Z,00,2022W42,
SE-M,Region Skåne,2022,42,2022-10-23,2,available,historical,2026-08-25T00:00:00Z,12,2022W42,
SE-O,Västra Götalandsregionen,2022,42,2022-10-23,0,available,historical,2026-08-25T00:00:00Z,14,2022W42,
SE,Sverige,2022,43,2022-10-30,31,available,historical,2026-08-25T00:00:00Z,00,2022W43,
SE-M,Region Skåne,2022,43,2022-10-30,7,available,historical,2026-08-25T00:00:00Z,12,2022W43,
SE-O,Västra Götalandsregionen,2022,43,2022-10-30,3,available,historical,2026-08-25T00:00:00Z,14,2022W43,
SE,Sverige,2022,44,2022-11-06,35,available,historical,2026-08-25T00:00:00Z,00,2022W44,
SE-M,Region Skåne,2022,44,2022-11-06,7,available,historical,2026-08-25T00:00:00Z,12,2022W44,
SE-O,Västra Götalandsregionen,2022,44,2022-11-06,1,available,historical,2026-08-25T00:00:00Z,14,2022W44,
SE,Sverige,2022,45,2022-11-13,47,available,historical,2026-08-25T00:00:00Z,00,2022W45,
SE-M,Region Skåne,2022,45,2022-11-13,5,available,historical,2026-08-25T00:00:00Z,12,2022W45,
SE-O,Västra Götalandsregionen,2022,45,2022-11-13,5,available,historical,2026-08-25T00:00:00Z,14,2022W45,
SE,Sverige,2022,46,2022-11-20,55,available,historical,2026-08-25T00:00:00Z,00,2022W46,
SE-M,Region Skåne,2022,46,2022-11-20,13,available,historical,2026-08-25T00:00:00Z,12,2022W46,
SE-O,Västra Götalandsregionen,2022,46,2022-11-20,2,available,historical,2026-08-25T00:00:00Z,14,2022W46,
SE,Sverige,2022,47,2022-11-27,142,available,historical,2026-08-25T00:00:00Z,00,2022W47,
SE-M,Region Skåne,2022,47,2022-11-27,13,available,historical,2026-08-25T00:00:00Z,12,2022W47,
SE-O,Västra Götalandsregionen,2022,47,2022-11-27,10,available,historical,2026-08-25T00:00:00Z,14,2022W47,
SE,Sverige,2022,48,2022-12-04,328,available,historical,2026-08-25T00:00:00Z,00,2022W48,
SE-M,Region Skåne,2022,48,2022-12-04,17,available,historical,2026-08-25T00:00:00Z,12,2022W48,
SE-O,Västra Götalandsregionen,2022,48,2022-12-04,26,available,historical,2026-08-25T00:00:00Z,14,2022W48,
SE,Sverige,2022,49,2022-12-11,681,available,historical,2026-08-25T00:00:00Z,00,2022W49,
SE-M,Region Skåne,2022,49,2022-12-11,55,available,historical,2026-08-25T00:00:00Z,12,2022W49,
SE-O,Västra Götalandsregionen,2022,49,2022-12-11,51,available,historical,2026-08-25T00:00:00Z,14,2022W49,
SE,Sverige,2022,50,2022-12-18,1386,available,historical,2026-08-25T00:00:00Z,00,2022W50,
SE-M,Region Skåne,2022,50,2022-12-18,116,available,historical,2026-08-25T00:00:00Z,12,2022W50,
SE-O,Västra Götalandsregionen,2022,50,2022-12-18,134,available,historical,2026-08-25T00:00:00Z,14,2022W50,
SE,Sverige,2022,51,2022-12-25,2514,available,historical,2026-08-25T00:00:00Z,00,2022W51,
SE-M,Region Skåne,2022,51,2022-12-25,241,available,historical,2026-08-25T00:00:00Z,12,2022W51,
SE-O,Västra Götalandsregionen,2022,51,2022-12-25,369,available,historical,2026-08-25T00:00:00Z,14,2022W51,
SE,Sverige,2022,52,2023-01-01,3262,available,historical,2026-08-25T00:00:00Z,00,2022W52,
SE-M,Region Skåne,2022,52,2023-01-01,415,available,historical,2026-08-25T00:00:00Z,12,2022W52,
SE-O,Västra Götalandsregionen,2022,52,2023-01-01,329,available,historical,2026-08-25T00:00:00Z,14,2022W52,
SE,Sverige,2023,1,2023-01-08,2225,available,historical,2026-08-25T00:00:00Z,00,2023W01,
SE-M,Region Skåne,2023,1,2023-01-08,309,available,historical,2026-08-25T00:00:00Z,12,2023W01,
SE-O,Västra Götalandsregionen,2023,1,2023-01-08,240,available,historical,2026-08-25T00:00:00Z,14,2023W01,
SE,Sverige,2023,2,2023-01-15,1352,available,historical,2026-08-25T00:00:00Z,00,2023W02,
SE-M,Region Skåne,2023,2,2023-01-15,137,available,historical,2026-08-25T00:00:00Z,12,2023W02,
SE-O,Västra Götalandsregionen,2023,2,2023-01-15,151,available,historical,2026-08-25T00:00:00Z,14,2023W02,
SE,Sverige,2023,3,2023-01-22,700,available,historical,2026-08-25T00:00:00Z,00,2023W03,
SE-M,Region Skåne,2023,3,2023-01-22,49,available,historical,2026-08-25T00:00:00Z,12,2023W03,
SE-O,Västra Götalandsregionen,2023,3,2023-01-22,67,available,historical,2026-08-25T00:00:00Z,14,2023W03,
SE,Sverige,2023,4,2023-01-29,759,available,historical,2026-08-25T00:00:00Z,00,2023W04,
SE-M,Region Skåne,2023,4,2023-01-29,40,available,historical,2026-08-25T00:00:00Z,12,2023W04,
SE-O,Västra Götalandsregionen,2023,4,2023-01-29,71,available,historical,2026-08-25T00:00:00Z,14,2023W04,
SE,Sverige,2023,5,2023-02-05,939,available,historical,2026-08-25T00:00:00Z,00,2023W05,
SE-M,Region Skåne,2023,5,2023-02-05,72,available,historical,2026-08-25T00:00:00Z,12,2023W05,
SE-O,Västra Götalandsregionen,2023,5,2023-02-05,101,available,historical,2026-08-25T00:00:00Z,14,2023W05,
SE,Sverige,2023,6,2023-02-12,1036,available,historical,2026-08-25T00:00:00Z,00,2023W06,
SE-M,Region Skåne,2023,6,2023-02-12,110,available,historical,2026-08-25T00:00:00Z,12,2023W06,
SE-O,Västra Götalandsregionen,2023,6,2023-02-12,114,available,historical,2026-08-25T00:00:00Z,14,2023W06,
SE,Sverige,2023,7,2023-02-19,988,available,historical,2026-08-25T00:00:00Z,00,2023W07,
SE-M,Region Skåne,2023,7,2023-02-19,100,available,historical,2026-08-25T00:00:00Z,12,2023W07,
SE-O,Västra Götalandsregionen,2023,7,2023-02-19,105,available,historical,2026-08-25T00:00:00Z,14,2023W07,
SE,Sverige,2023,8,2023-02-26,890,available,historical,2026-08-25T00:00:00Z,00,2023W08,
SE-M,Region Skåne,2023,8,2023-02-26,99,available,historical,2026-08-25T00:00:00Z,12,2023W08,
SE-O,Västra Götalandsregionen,2023,8,2023-02-26,113,available,historical,2026-08-25T00:00:00Z,14,2023W08,
SE,Sverige,2023,9,2023-03-05,825,available,historical,2026-08-25T00:00:00Z,00,2023W09,
SE-M,Region Skåne,2023,9,2023-03-05,85,available,historical,2026-08-25T00:00:00Z,12,2023W09,
SE-O,Västra Götalandsregionen,2023,9,2023-03-05,80,available,historical,2026-08-25T00:00:00Z,14,2023W09,
SE,Sverige,2023,10,2023-03-12,764,available,historical,2026-08-25T00:00:00Z,00,2023W10,
SE-M,Region Skåne,2023,10,2023-03-12,69,available,historical,2026-08-25T00:00:00Z,12,2023W10,
SE-O,Västra Götalandsregionen,2023,10,2023-03-12,61,available,historical,2026-08-25T00:00:00Z,14,2023W10,
SE,Sverige,2023,11,2023-03-19,764,available,historical,2026-08-25T00:00:00Z,00,2023W11,
SE-M,Region Skåne,2023,11,2023-03-19,103,available,historical,2026-08-25T00:00:00Z,12,2023W11,
SE-O,Västra Götalandsregionen,2023,11,2023-03-19,85,available,historical,2026-08-25T00:00:00Z,14,2023W11,
SE,Sverige,2023,12,2023-03-26,703,available,historical,2026-08-25T00:00:00Z,00,2023W12,
SE-M,Region Skåne,2023,12,2023-03-26,79,available,historical,2026-08-25T00:00:00Z,12,2023W12,
SE-O,Västra Götalandsregionen,2023,12,2023-03-26,100,available,historical,2026-08-25T00:00:00Z,14,2023W12,
SE,Sverige,2023,13,2023-04-02,611,available,historical,2026-08-25T00:00:00Z,00,2023W13,
SE-M,Region Skåne,2023,13,2023-04-02,60,available,historical,2026-08-25T00:00:00Z,12,2023W13,
SE-O,Västra Götalandsregionen,2023,13,2023-04-02,83,available,historical,2026-08-25T00:00:00Z,14,2023W13,
SE,Sverige,2023,14,2023-04-09,537,available,historical,2026-08-25T00:00:00Z,00,2023W14,
SE-M,Region Skåne,2023,14,2023-04-09,46,available,historical,2026-08-25T00:00:00Z,12,2023W14,
SE-O,Västra Götalandsregionen,2023,14,2023-04-09,64,available,historical,2026-08-25T00:00:00Z,14,2023W14,
SE,Sverige,2023,15,2023-04-16,489,available,historical,2026-08-25T00:00:00Z,00,2023W15,
SE-M,Region Skåne,2023,15,2023-04-16,44,available,historical,2026-08-25T00:00:00Z,12,2023W15,
SE-O,Västra Götalandsregionen,2023,15,2023-04-16,77,available,historical,2026-08-25T00:00:00Z,14,2023W15,
SE,Sverige,2023,16,2023-04-23,305,available,historical,2026-08-25T00:00:00Z,00,2023W16,
SE-M,Region Skåne,2023,16,2023-04-23,29,available,historical,2026-08-25T00:00:00Z,12,2023W16,
SE-O,Västra Götalandsregionen,2023,16,2023-04-23,35,available,historical,2026-08-25T00:00:00Z,14,2023W16,
SE,Sverige,2023,17,2023-04-30,207,available,historical,2026-08-25T00:00:00Z,00,2023W17,
SE-M,Region Skåne,2023,17,2023-04-30,10,available,historical,2026-08-25T00:00:00Z,12,2023W17,
SE-O,Västra Götalandsregionen,2023,17,2023-04-30,27,available,historical,2026-08-25T00:00:00Z,14,2023W17,
SE,Sverige,2023,18,2023-05-07,174,available,historical,2026-08-25T00:00:00Z,00,2023W18,
SE-M,Region Skåne,2023,18,2023-05-07,13,available,historical,2026-08-25T00:00:00Z,12,2023W18,
SE-O,Västra Götalandsregionen,2023,18,2023-05-07,24,available,historical,2026-08-25T00:00:00Z,14,2023W18,
SE,Sverige,2023,19,2023-05-14,162,available,historical,2026-08-25T00:00:00Z,00,2023W19,
SE-M,Region Skåne,2023,19,2023-05-14,8,available,historical,2026-08-25T00:00:00Z,12,2023W19,
SE-O,Västra Götalandsregionen,2023,19,2023-05-14,13,available,historical,2026-08-25T00:00:00Z,14,2023W19,
SE,Sverige,2023,20,2023-05-21,116,available,historical,2026-08-25T00:00:00Z,00,2023W20,
SE-M,Region Skåne,2023,20,2023-05-21,9,available,historical,2026-08-25T00:00:00Z,12,2023W20,
SE-O,Västra Götalandsregionen,2023,20,2023-05-21,14,available,historical,2026-08-25T00:00:00Z,14,2023W20,
SE,Sverige,2023,21,2023-05-28,62,available,historical,2026-08-25T00:00:00Z,00,2023W21,
SE-M,Region Skåne,2023,21,2023-05-28,6,available,historical,2026-08-25T00:00:00Z,12,2023W21,
SE-O,Västra Götalandsregionen,2023,21,2023-05-28,12,available,historical,2026-08-25T00:00:00Z,14,2023W21,
SE,Sverige,2023,22,2023-06-04,26,available,historical,2026-08-25T00:00:00Z,00,2023W22,
SE-M,Region Skåne,2023,22,2023-06-04,1,available,historical,2026-08-25T00:00:00Z,12,2023W22,
SE-O,Västra Götalandsregionen,2023,22,2023-06-04,1,available,historical,2026-08-25T00:00:00Z,14,2023W22,
SE,Sverige,2023,23,2023-06-11,32,available,historical,2026-08-25T00:00:00Z,00,2023W23,
SE-M,Region Skåne,2023,23,2023-06-11,1,available,historical,2026-08-25T00:00:00Z,12,2023W23,
SE-O,Västra Götalandsregionen,2023,23,2023-06-11,1,available,historical,2026-08-25T00:00:00Z,14,2023W23,
SE,Sverige,2023,24,2023-06-18,29,available,historical,2026-08-25T00:00:00Z,00,2023W24,
SE-M,Region Skåne,2023,24,2023-06-18,1,available,historical,2026-08-25T00:00:00Z,12,2023W24,
SE-O,Västra Götalandsregionen,2023,24,2023-06-18,5,available,historical,2026-08-25T00:00:00Z,14,2023W24,
SE,Sverige,2023,25,2023-06-25,24,available,historical,2026-08-25T00:00:00Z,00,2023W25,
SE-M,Region Skåne,2023,25,2023-06-25,1,available,historical,2026-08-25T00:00:00Z,12,2023W25,
SE-O,Västra Götalandsregionen,2023,25,2023-06-25,2,available,historical,2026-08-25T00:00:00Z,14,2023W25,
SE,Sverige,2023,26,2023-07-02,12,available,historical,2026-08-25T00:00:00Z,00,2023W26,
SE-M,Region Skåne,2023,26,2023-07-02,2,available,historical,2026-08-25T00:00:00Z,12,2023W26,
SE-O,Västra Götalandsregionen,2023,26,2023-07-02,3,available,historical,2026-08-25T00:00:00Z,14,2023W26,
SE,Sverige,2023,27,2023-07-09,9,available,historical,2026-08-25T00:00:00Z,00,2023W27,
SE-M,Region Skåne,2023,27,2023-07-09,0,available,historical,2026-08-25T00:00:00Z,12,2023W27,
SE-O,Västra Götalandsregionen,2023,27,2023-07-09,0,available,historical,2026-08-25T00:00:00Z,14,2023W27,
SE,Sverige,2023,28,2023-07-16,13,available,historical,2026-08-25T00:00:00Z,00,2023W28,
SE-M,Region Skåne,2023,28,2023-07-16,1,available,historical,2026-08-25T00:00:00Z,12,2023W28,
SE-O,Västra Götalandsregionen,2023,28,2023-07-16,3,available,historical,2026-08-25T00:00:00Z,14,2023W28,
SE,Sverige,2023,29,2023-07-23,11,available,historical,2026-08-25T00:00:00Z,00,2023W29,
SE-M,Region Skåne,2023,29,2023-07-23,0,available,historical,2026-08-25T00:00:00Z,12,2023W29,
SE-O,Västra Götalandsregionen,2023,29,2023-07-23,2,available,historical,2026-08-25T00:00:00Z,14,2023W29,
SE,Sverige,2023,30,2023-07-30,12,available,historical,2026-08-25T00:00:00Z,00,2023W30,
SE-M,Region Skåne,2023,30,2023-07-30,0,available,historical,2026-08-25T00:00:00Z,12,2023W30,
SE-O,Västra Götalandsregionen,2023,30,2023-07-30,1,available,historical,2026-08-25T00:00:00Z,14,2023W30,
SE,Sverige,2023,31,2023-08-06,10,available,historical,2026-08-25T00:00:00Z,00,2023W31,
SE-M,Region Skåne,2023,31,2023-08-06,0,available,historical,2026-08-25T00:00:00Z,12,2023W31,
SE-O,Västra Götalandsregionen,2023,31,2023-08-06,0,available,historical,2026-08-25T00:00:00Z,14,2023W31,
SE,Sverige,2023,32,2023-08-13,8,available,historical,2026-08-25T00:00:00Z,00,2023W32,
SE-M,Region Skåne,2023,32,2023-08-13,0,available,historical,2026-08-25T00:00:00Z,12,2023W32,
SE-O,Västra Götalandsregionen,2023,32,2023-08-13,0,available,historical,2026-08-25T00:00:00Z,14,2023W32,
SE,Sverige,2023,33,2023-08-20,8,available,historical,2026-08-25T00:00:00Z,00,2023W33,
SE-M,Region Skåne,2023,33,2023-08-20,2,available,historical,2026-08-25T00:00:00Z,12,2023W33,
SE-O,Västra Götalandsregionen,2023,33,2023-08-20,0,available,historical,2026-08-25T00:00:00Z,14,2023W33,
